book_id,goodreads_book_id,books_count,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
7125,18134894,6,Pepper Winters,2013.0,,"Tears of Tess (Monsters in the Dark, #1)",eng,4.09,22331,25134,2755,692,1343,3962,8034,11103
7126,84844,45,Tami Hoag,1996.0,Guilty as Sin (Deer Lake #2),"Guilty as Sin  (Deer Lake, #2)",eng,4.1,13575,14540,284,86,374,2979,5613,5488
7127,153007,19,Jacqueline Carey,2006.0,Kushiel's Scion,"Kushiel's Scion (Imriel's Trilogy, #1)",en-GB,4.19,16358,17564,539,111,553,2963,6277,7660
7128,89185,36,Alastair Reynolds,2001.0,Chasm City,Chasm City,eng,4.12,13802,15124,599,80,421,2621,6448,5554
7129,6791212,38,Martin Sixsmith,2009.0,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search","The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",eng,3.65,7261,12619,1583,659,1226,3265,4203,3266
7131,1432370,34,Liz Murray,2010.0,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard","Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",en-US,4.19,12664,14186,1952,146,369,2065,5600,6006
7132,8315872,36,"J.D. Robb, Nora Roberts",2011.0,Treachery in Death,"Treachery in Death (In Death, #32)",en-US,4.43,17289,19938,1093,52,202,2023,6550,11111
7133,17797253,22,Nancy Horan,2014.0,Under the Wide and Starry Sky,Under the Wide and Starry Sky,eng,3.57,12105,14189,2512,333,1433,4648,5343,2432
7134,13070346,10,Quinn Loftis,2011.0,Blood Rites ,"Blood Rites (The Grey Wolves, #2)",eng,4.41,16421,18435,851,169,399,2032,4853,10982
7136,18221931,7,Tijan,2013.0,Carter Reed,"Carter Reed (Carter Reed, #1)",eng,4.03,26670,26764,2325,675,1531,4739,9147,10672
7137,47345,58,Tony Parsons,1999.0,Man and Boy,"Man and Boy (Harry Silver, #1)",eng,3.55,11603,13042,527,357,1256,4543,4643,2243
7138,10115,30,Margaret George,1997.0,The Memoirs of Cleopatra,The Memoirs of Cleopatra,eng,4.17,14235,16088,1045,234,591,2596,5424,7243
7139,10503124,48,Steve Berry,2011.0,The Jefferson Key,"The Jefferson Key (Cotton Malone, #7)",en-US,3.88,13472,15574,1138,207,819,3965,6250,4333
7140,18339630,26,Miriam Toews,2014.0,All My Puny Sorrows,All My Puny Sorrows,eng,3.93,11602,13834,1981,280,894,2772,5425,4463
7141,18339743,4,Miranda Beverly-Whittemore,2014.0,Bittersweet,Bittersweet,eng,3.44,11544,13835,1677,634,1651,4614,4839,2097
7142,513367,34,John Gribbin,1984.0,In Search of Schrödinger's Cat : Quantum Physics And Reality,In Search of Schrödinger's Cat: Quantum Physics and Reality,eng,4.0,12399,13369,335,173,559,2914,5159,4564
7143,62571,37,F. Paul Wilson,1981.0,The Keep ,"The Keep (Adversary Cycle, #1)",en-US,3.98,13211,14610,531,219,721,3306,5180,5184
7144,9798177,52,"James Patterson, Chris Tebbetts, Laura Park",2011.0,,"Middle School: The Worst Years of My Life (Midde School, #1)",eng,4.01,14178,15319,1838,456,1010,2995,4301,6557
7145,60929,24,Octavia E. Butler,1987.0,Dawn,"Dawn (Xenogenesis, #1)",eng,4.1,13744,16060,1533,165,576,2768,6481,6070
7147,3344411,86,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,Jeder stirbt für sich allein,Every Man Dies Alone,eng,4.21,6838,15445,2062,138,456,2110,6003,6738
7148,24934065,33,Alwyn Hamilton,2016.0,Rebel of the Sands,"Rebel of the Sands (Rebel of the Sands, #1)",eng,3.96,16789,23329,4449,358,1143,4732,10038,7058
7149,21618,34,Joe Haldeman,1997.0,Forever Peace ,"Forever Peace (The Forever War, #2)",en-US,3.73,14124,14669,365,258,1079,4369,5569,3394
7150,762064,50,"J.D. Robb, Nora Roberts",2001.0,Betrayal in Death,"Betrayal in Death (In Death, #12)",eng,4.31,19215,21430,594,45,238,2908,8085,10154
7151,123632,55,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964.0,Man and His Symbols,Man and His Symbols,eng,4.18,12463,13625,426,146,453,2237,4787,6002
7153,7955881,16,Kazu Kibuishi,2010.0,Amulet: Book Three: The Cloud Searchers,"The Cloud Searchers (Amulet, #3)",eng,4.36,15936,16272,934,91,297,2085,5056,8743
7154,27276262,30,Steven  Rowley,2016.0,Lily and the Octopus,Lily and the Octopus,eng,3.74,13667,16201,3346,509,1379,4153,5885,4275
7155,3447,29,Tim O'Brien,1994.0,In the Lake of the Woods,In the Lake of the Woods,eng,3.78,12441,13658,1156,292,1011,3584,5352,3419
7156,6264710,45,"Lisa Kleypas, Rosalyn Landor",2009.0,Tempt Me at Twilight,"Tempt Me at Twilight (The Hathaways, #3)",eng,4.18,23125,25056,1295,130,566,4230,9940,10190
7157,12677913,31,Colleen Houck,2012.0,Tiger's Destiny,"Tiger's Destiny (The Tiger Saga, #4)",eng,4.41,18503,19385,2057,287,589,1994,4526,11989
7158,372385,51,Harlan Coben,1997.0,Back Spin,Back Spin (Myron Bolitar #4),eng,3.96,14333,17019,741,75,477,4064,7776,4627
7159,73100,46,Susan Elizabeth Phillips,2000.0,This Heart of Mine,"This Heart of Mine (Chicago Stars, #5)",eng,4.12,21976,23916,969,283,814,4336,8808,9675
7161,17452179,47,Louise Doughty,2013.0,Apple Tree Yard,Apple Tree Yard,eng,3.71,10082,15670,1588,520,1323,4134,5852,3841
7163,17977710,40,Emma Chase,2014.0,Twisted,"Twisted (Tangled, #2)",eng,4.04,24823,26080,2532,334,1192,5016,10083,9455
7164,8356487,27,Gail Carriger,2011.0,Heartless,"Heartless (Parasol Protectorate, #4)",eng,4.07,22670,24880,2100,103,614,5028,10928,8207
7165,389827,23,Janette Oke,1983.0,When Calls the Heart,"When Calls the Heart (Canadian West, #1)",en-US,4.19,13609,15495,708,163,578,2648,4802,7304
7166,18090061,18,Stephanie Evanovich,2013.0,,Big Girl Panties,eng,3.44,9798,15896,2098,782,2144,5172,4922,2876
7167,133241,60,Julie Garwood,1993.0,Saving Grace,Saving Grace,eng,4.25,19061,20493,632,109,531,3261,6836,9756
7168,7198269,47,Lisa Kleypas,2010.0,Married By Morning,"Married By Morning (The Hathaways, #4)",eng,4.14,22830,24614,1304,159,698,4458,9596,9703
7169,30593,90,"Vladimir Nabokov, David Lodge",1953.0,Pnin,Pnin,eng,3.9,11538,14007,986,160,767,3348,5798,3934
7170,76661,17,Piers Anthony,1987.0,"Being a Green Mother (Incarnations of Immortality, #5)","Being a Green Mother (Incarnations of Immortality, #5)",en-GB,3.95,15569,15986,197,158,851,4028,5591,5358
7171,3334563,20,Cornelia Funke,1990.0,Inkheart,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",eng,4.17,14014,15215,452,279,631,2516,4572,7217
7173,102030,52,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935.0,宮本武蔵 Miyamoto Musashi,Musashi,eng,4.43,9574,11744,759,64,193,1218,3461,6808
7175,6398972,56,John Grisham,2008.0,Ford County,Ford County,eng,3.56,13770,16272,1759,546,1650,5336,5554,3186
7176,93157,269,Matthew      Lewis,1796.0,The Monk,The Monk,eng,3.8,13633,16888,1206,515,1340,4187,5869,4977
7178,17232261,32,Jamie Ford,2013.0,Songs of Willow Frost,Songs of Willow Frost,eng,3.64,13645,15237,2449,326,1184,4812,6218,2697
7179,280366,82,"Arnaldur Indriðason, Bernard Scudder",2000.0,Mýrin,"Jar City (Inspector Erlendur, #3)",eng,3.8,11803,16035,1442,186,789,4502,7110,3448
7180,28568,59,Jeffery Deaver,2003.0,The Vanished Man,"The Vanished Man (Lincoln Rhyme, #5)",en-US,4.08,13353,15480,616,81,435,3019,6519,5426
7181,12926804,12,Lynda Mullaly Hunt,2012.0,,One for the Murphys,eng,4.31,16058,17018,2088,202,472,2102,5260,8982
7183,12291438,18,Megan Shepherd,2013.0,The Madman’s Daughter,"The Madman’s Daughter (The Madman’s Daughter, #1)",eng,3.69,17647,19008,3298,713,1899,4898,6545,4953
7184,16131072,35,"James Patterson, Howard Roughan",2013.0,Second Honeymoon,"Second Honeymoon (Honeymoon, #2)",eng,3.89,11418,14899,1207,127,701,3787,6323,3961
7185,23355069,17,Samantha Young,2015.0,Hero,"Hero (Hero, #1)",eng,4.1,21777,24619,2501,345,982,4118,9523,9651
7186,55352,12,George Carlin,1997.0,Brain Droppings,Brain Droppings,eng,4.11,13255,13900,394,180,492,2538,5035,5655
7188,1653655,13,Gordon Korman,2008.0,Swindle,"Swindle (Swindle, #1)",eng,3.94,13562,14061,1154,283,907,3219,4640,5012
7189,15786110,7,Lucy Knisley,2013.0,,Relish: My Life in the Kitchen,eng,3.89,13518,13626,1678,581,826,2707,4874,4638
7190,15832932,20,Huntley Fitzpatrick,2014.0,What I Thought Was True,What I Thought Was True,eng,3.71,16390,17545,1753,553,1547,5053,5707,4685
7191,9528186,1,Lambert M. Surhone,,,Pretty Little Liars (TV Series),eng,4.46,11643,11643,64,183,241,1299,2239,7681
7192,10429037,16,Sara Shepard,2011.0,Ruthless,"Ruthless (Pretty Little Liars, #10)",en-US,3.93,16885,17869,906,338,1159,4400,5498,6474
7193,18667976,19,Beatriz Williams,2014.0,The Secret Life of Violet Grant,The Secret Life of Violet Grant,eng,3.97,12825,14706,1669,255,646,2882,6478,4445
7194,37338,23,Shayla Black,2007.0,Wicked Ties,"Wicked Ties (Wicked Lovers, #1)",en-US,3.97,22097,24470,1360,682,1422,4908,8415,9043
7195,47878,21,Jenny Nimmo,2007.0,"Charlie Bone and the Beast (The Children of the Red King, # 6)","Charlie Bone and the Beast (The Children of the Red King, #6)",en-US,3.93,16397,16803,264,271,970,4251,5490,5821
7196,27406436,18,Vi Keeland,2016.0,The Baller: A Down and Dirty Football Novel,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,22369,2309,299,726,3616,8891,8837
7197,22055280,25,Brian Staveley,2015.0,The Providence of Fire,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",eng,4.16,11629,14101,849,73,370,2129,6172,5357
7198,51985,78,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946.0,L'Existentialisme est un humanisme ,Existentialism Is a Humanism,en-GB,3.96,12493,15055,569,228,704,3403,5788,4932
7199,15451058,21,Gloria Steinem,2015.0,My Life on the Road,My Life on the Road,eng,4.08,15997,17852,2554,345,542,2967,7549,6449
7201,6609864,22,Lauren Conrad,2010.0,Sugar and Spice,"Sweet Little Lies (L.A. Candy, #2)",en-US,3.53,14901,15946,756,417,1874,5804,4558,3293
7202,17830559,16,Katy Evans,2013.0,,"Remy (Real, #3)",eng,4.31,25386,26119,1831,286,863,3452,7360,14158
7203,11227043,7,Kristen Ashley,2011.0,,"Rock Chick Revenge (Rock Chick, #5)",eng,4.5,26940,27362,1531,122,357,2108,7938,16837
7204,342994,116,"Hans Christian Andersen, Rachel Isadora",1845.0,Den Lille Pige med Svovlstikkerne,The Little Match Girl,eng,4.08,16478,17499,551,338,794,3445,5501,7421
7205,95643,25,Rory Stewart,2004.0,The Places In Between,The Places in Between,en-US,3.88,11445,11934,1274,222,786,2822,4500,3604
7206,24611454,41,Nora Roberts,2015.0,Stars of Fortune,"Stars of Fortune (The Guardians Trilogy, #1)",eng,4.0,12822,18887,1597,627,922,3575,6460,7303
7208,16342,170,Agatha Christie,1959.0,Cat Among the Pigeons,"Cat Among the Pigeons (Hercule Poirot, #32)",eng,3.82,17221,19943,795,103,954,6237,7790,4859
7209,15786792,41,Edward Rutherfurd,2013.0,Paris,Paris,eng,3.95,8441,14185,1944,246,670,3037,5826,4406
7210,77995,61,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,The Necklace and Other Short Stories,eng,3.94,11688,14366,369,161,752,3542,5232,4679
7211,84786,86,Michael Connelly,1999.0,Void Moon,Void Moon,eng,3.95,14090,16576,674,137,641,4052,6880,4866
7212,34057,474,Rudyard Kipling,1897.0,Captains Courageous,Captains Courageous,eng,3.88,14823,16335,608,304,927,4334,5651,5119
7213,168571,32,John Sandford,1990.0,,"Shadow Prey (Lucas Davenport, #2)",eng,3.99,14690,16688,575,128,610,3720,7127,5103
7214,31333,36,Anne Rice,1997.0,Violin,Violin,eng,3.26,14911,16147,499,1447,2676,5236,3776,3012
7215,25527908,36,Sharon Guskin,2016.0,The Forgetting Time,The Forgetting Time,eng,3.79,8457,16832,2161,189,926,4626,7498,3593
7217,13618,35,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #3 (Desu Nōto) Gekisō (激走),"Death Note, Vol. 3: Hard Run (Death Note, #3)",eng,4.42,18012,19155,619,61,273,1970,6141,10710
7218,11309018,37,John Flanagan,2011.0,The Lost Stories,"The Lost Stories (Ranger's Apprentice, #11)",eng,4.27,15816,18664,842,123,564,2785,5818,9374
7219,15738951,7,Lee Child,2012.0,"Deep Down (Jack Reacher, #16.5)","Deep Down (Jack Reacher, #16.5)",en-US,3.87,9916,15452,701,254,955,4018,5589,4636
7220,10947600,14,Hannah Harrington,2011.0,Saving June,Saving June,eng,3.97,14867,16238,1489,425,954,3358,5384,6117
7221,23398806,63,M.J. Arlidge,2014.0,Eeny Meeny,"Eeny Meeny (Helen Grace, #1)",eng,3.88,8498,16218,2345,298,932,3794,6563,4631
7222,15513156,19,Anna Banks,2013.0,,"Of Triton (The Syrena Legacy, #2)",eng,4.0,19216,20368,1834,239,1075,4336,7430,7288
7223,7830126,42,Dean Koontz,2010.0,What the Night Knows,What the Night Knows,eng,3.74,13873,16106,1571,461,1285,4395,5865,4100
7224,16174197,14,Kitty French,2012.0,Knight & Play,"Knight & Play (Knight, #1)",eng,4.04,24297,25097,1443,485,1260,4742,8959,9651
7225,18405221,29,Anthony  Ryan,2015.0,Queen of Fire,"Queen of Fire (Raven's Shadow, #3)",eng,3.64,11985,13913,915,359,1377,4194,4927,3056
7229,9858488,16,Jack Gantos,2011.0,,Dead End in Norvelt,eng,3.72,15877,16432,2996,570,1393,4440,5752,4277
7230,6611038,19,Jennifer Estep,2010.0,Spider's Bite,"Spider's Bite (Elemental Assassin, #1)",eng,3.87,24192,26324,1836,695,1709,5993,9799,8128
7231,123845,36,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,Self-Reliance and Other Essays,en-US,4.14,14484,14717,282,154,542,2653,5092,6276
7232,70241,81,J.G. Ballard,1973.0,Crash,Crash,en-CA,3.58,13217,15187,925,825,1804,3900,5091,3567
7233,769016,61,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979.0,How to Talk So Teens Will Listen and Listen So Teens Will Talk,How to Talk So Kids Will Listen & Listen So Kids Will Talk,en-US,4.24,10931,13966,1547,114,414,1989,4997,6452
7234,294951,16,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964.0,Fiddler On the Roof: Based on Sholom Aleichem's Stories,Fiddler on the Roof,eng,4.2,14049,14141,62,210,529,2360,4195,6847
7235,17607848,24,Sylvia Day,2013.0,Afterburn,"Afterburn (Jax & Gia, #1)",eng,3.97,17821,20104,1159,279,1025,4490,7619,6691
7236,7926,31,Sydney Taylor,1951.0,All-of-a-Kind Family,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,4.23,18383,19119,759,337,558,2869,6002,9353
7237,18114057,19,Daniel Suarez,2014.0,Influx,Influx,eng,3.91,6938,12264,1133,191,603,2773,5237,3460
7238,15560,29,Terry Brooks,2000.0,Ilse Witch ,"Ilse Witch (Voyage of the Jerle Shannara, #1)",en-US,3.95,14386,15210,235,123,715,3792,5692,4888
7239,95420,22,Katharine Graham,1997.0,Personal History,Personal History,en-US,4.13,13714,14328,750,255,516,2360,5196,6001
7240,27824826,45,Jane Harper,2017.0,The Dry,"The Dry (Aaron Falk, #1)",eng,4.07,19843,27901,3682,257,705,4791,13128,9020
7241,40320,23,"Janet Evanovich, Charlotte Hughes",1981.0,Full House,Full House (Full #1),eng,3.63,17813,18533,623,454,1954,6120,5463,4542
7242,291,119,"Kahlil Gibran, Anthony R. Ferris",1912.0,الأجنحة المتكسرة,The Broken Wings,eng,3.93,5611,12435,1425,272,792,2796,4251,4324
7244,13109291,18,Robin Hobb,2013.0,Blood of Dragons,"Blood of Dragons (Rain Wild Chronicles, #4)",eng,4.12,12165,15410,887,84,432,2772,6336,5786
7245,539904,38,Cornelius Ryan,1974.0,A Bridge Too Far,A Bridge Too Far,eng,4.24,13676,14329,250,82,242,2170,5443,6392
7246,87220,33,Jerry Spinelli,2002.0,Loser,Loser,eng,3.72,15079,15678,1613,427,1384,4446,5259,4162
7247,498835,81,Kate Mosse,2007.0,Sepulchre,"Sepulchre (Languedoc, #2)",en-GB,3.73,13368,15790,1253,351,1275,4473,5818,3873
7248,7778609,23,Richard Kadrey,2010.0,,"Kill the Dead (Sandman Slim, #2)",en-US,4.06,13583,15924,816,66,404,3041,7382,5031
7249,100247,11,Rolf Potts,2002.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,3.92,13128,14025,836,276,860,3243,4984,4662
7250,12383252,19,Laurell K. Hamilton,2012.0,Kiss the Dead,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",eng,3.79,18225,20568,1620,800,1926,5104,5693,7045
7251,10775,77,Ernest Hemingway,1985.0,The Garden of Eden,The Garden of Eden,en-US,3.74,12948,13852,887,335,1201,3748,4958,3610
7252,1333030,23,Maya Banks,2008.0,"Sweet Surrender (Sweet Series, #1)","Sweet Surrender (Sweet, #1)",en-US,3.99,20856,22582,964,464,1255,4550,7978,8335
7253,22875,34,Stephen R. Donaldson,1982.0,The One Tree,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",eng,3.96,13812,15334,136,247,786,3444,5739,5118
7254,24816,23,Bill Watterson,1994.0,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,4.71,14113,15729,289,13,53,696,2900,12067
7255,17190226,16,J.C. Reed,2013.0,Surrender Your Love,"Surrender Your Love (Surrender Your Love, #1)",eng,3.91,20398,24191,1437,548,1417,5442,9156,7628
7256,17985262,35,Matthew Mather,2013.0,CyberStorm,CyberStorm,eng,3.75,6028,14279,1273,350,1172,3795,5382,3580
7257,24476,21,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,en-US,3.8,11376,11665,532,225,752,3196,4486,3006
7258,795034,40,Tad Williams,1993.0,To Green Angel Tower (Siege),"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",en-US,4.18,13830,15138,154,142,484,2479,5398,6635
7259,6818019,47,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,"Moi Nojoud, 10 ans, divorcée","I Am Nujood, Age 10 and Divorced",eng,3.79,13607,15351,2294,169,1002,4480,5895,3805
7260,43798,25,Anne Rice,1979.0,The Feast of All Saints,The Feast of All Saints,en-US,3.83,15221,16011,364,356,1231,4227,5160,5037
7261,18453074,32,Joshua Ferris,2014.0,To rise again at a decent hour,To Rise Again at a Decent Hour,eng,3.08,10270,12209,2090,1034,2443,4431,3161,1140
7262,150720,9,David Auburn,2000.0,Proof: A Play,Proof,eng,4.01,13777,14029,297,205,682,2937,5215,4990
7263,121581,32,"Robert A. Heinlein, Damon Knight",1967.0,The Past through Tomorrow,"The Past Through Tomorrow (Future History, #1-21)",eng,4.15,13920,14323,111,72,358,2746,5249,5898
7264,86525,25,Robert A. Caro,2002.0,Master of the Senate,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,4.41,11411,11983,587,192,373,1205,2798,7415
7265,15722284,30,Dean Koontz,2015.0,Saint Odd,"Saint Odd (Odd Thomas, #7)",eng,4.12,11714,14279,1704,188,566,2499,5098,5928
7266,6671,71,Roald Dahl,1977.0,The Wonderful Story Of Henry Sugar And Six More,The Wonderful Story of Henry Sugar and Six More,eng,4.15,13419,16370,840,97,510,3073,5928,6762
7267,140091,43,Charlaine Harris,1990.0,,"Real Murders (Aurora Teagarden, #1)",eng,3.66,18154,21752,1529,392,1682,7454,7606,4618
7268,7926242,58,Patricia Cornwell,2010.0,Port Mortuary,"Port Mortuary (Kay Scarpetta, #18)",en-US,3.55,14765,17153,1498,823,2050,5097,5183,4000
7270,154795,31,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993.0,The Death of Superman,The Death of Superman,en-US,3.89,12630,13287,303,309,1056,3249,3878,4795
7271,144800,57,Steven Hall,2007.0,The Raw Shark Texts,The Raw Shark Texts,en-US,3.87,11010,13806,1611,425,1051,2931,4874,4525
7272,27904311,46,Rick Riordan,2016.0,The Hammer of Thor,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,4.37,22736,26621,3390,171,452,2852,9141,14005
7273,15771862,36,Sonali Deraniyagala,2013.0,Wave,Wave,eng,3.7,12008,13198,2128,466,1217,3512,4626,3377
7274,1307,25,"Margaret Weis, Tracy Hickman",1991.0,Fire Sea,"Fire Sea (The Death Gate Cycle, #3)",en-US,4.05,14707,15554,183,80,588,3376,5968,5542
7275,13547504,30,Andrew Solomon,2012.0,"Far from the Tree: Parents, Children, and the Search for Identity","Far from the Tree: Parents, Children, and the Search for Identity",eng,4.26,11879,13240,1875,251,445,1677,4053,6814
7276,958277,33,"Barbara Park, Denise Brunkus",1992.0,Junie B. Jones and the Stupid Smelly Bus,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",en-US,3.9,16918,17517,1408,800,1360,3863,4261,7233
7277,23887,161,"Gabriel García Márquez, Gregory Rabassa",1975.0,El otoño del patriarca,The Autumn of the Patriarch,eng,3.84,10576,13673,711,354,951,3339,4865,4164
7278,3276637,48,Conn Iggulden,2008.0,Bones of the Hills,"Bones of the Hills (Conqueror, #3)",eng,4.32,11461,13094,390,48,151,1530,5138,6227
7279,13330771,47,Oliver Sacks,1995.0,Hallucinations,Hallucinations,eng,3.85,11443,12886,1101,230,755,3348,4938,3615
7280,12444297,3,Karen Marie Moning,2015.0,Burned,"Burned (Fever, #7)",eng,4.12,17562,21149,2806,320,970,3597,7208,9054
7281,3301759,325,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,The Murders in the Rue Morgue,eng,3.92,15114,17180,594,200,912,4233,6513,5322
